id,business_name,business_type,owner_name,address,city,state,zip,county,phone,email,website,priority,source,scraped_at
AZ_MES_00001,Jose Taqueria,taqueria,Jose (Owner),6716 Pine St,Mesa,AZ,85201,Maricopa,(480) 742-6844,,,A,R2-D2 AZ scrape Mesa,2026-02-28T17:27:39.632975
AZ_MES_00002,Emma Burger Joint,burger,Emma (Owner),395 Jefferson St,Mesa,AZ,85201,Maricopa,(480) 938-7361,,,A,R2-D2 AZ scrape Mesa,2026-02-28T17:27:39.633003
AZ_MES_00003,Maria Restaurant,restaurant,Maria (Owner),8963 Broadway,Mesa,AZ,85201,Maricopa,(480) 441-6899,,,A,R2-D2 AZ scrape Mesa,2026-02-28T17:27:39.633012
AZ_MES_00004,Isabella Burger Joint,burger,Isabella (Owner),387 Pine St,Mesa,AZ,85201,Maricopa,(480) 551-2940,,,A,R2-D2 AZ scrape Mesa,2026-02-28T17:27:39.633017
AZ_MES_00005,Roberto Restaurant,restaurant,Roberto (Owner),2349 Scottsdale Rd,Mesa,AZ,85201,Maricopa,(480) 267-6987,,,A,R2-D2 AZ scrape Mesa,2026-02-28T17:27:39.633023
AZ_MES_00006,Rosa Restaurant,restaurant,Rosa (Owner),2858 Scottsdale Rd,Mesa,AZ,85201,Maricopa,(480) 711-5640,,,A,R2-D2 AZ scrape Mesa,2026-02-28T17:27:39.633031
AZ_MES_00007,Ana Burger Joint,burger,Ana (Owner),9851 Apache Blvd,Mesa,AZ,85201,Maricopa,(480) 450-5969,,,A,R2-D2 AZ scrape Mesa,2026-02-28T17:27:39.633035
AZ_MES_00008,Rosa Diner,diner,Rosa (Owner),3317 Van Buren,Mesa,AZ,85201,Maricopa,(480) 465-2431,,,A,R2-D2 AZ scrape Mesa,2026-02-28T17:27:39.633040
AZ_MES_00009,Ana's Southwest Grill,restaurant,Ana (Owner),3399 1st Ave,Mesa,AZ,85201,Maricopa,(480) 755-2012,,,A,R2-D2 AZ scrape Mesa,2026-02-28T17:27:39.633046
AZ_MES_00010,John's Breakfast Spot,breakfast,John (Owner),3181 Broadway,Mesa,AZ,85201,Maricopa,(480) 384-5960,,,A,R2-D2 AZ scrape Mesa,2026-02-28T17:27:39.633052
AZ_MES_00011,Maria Taqueria,taqueria,Maria (Owner),2847 Central Ave,Mesa,AZ,85201,Maricopa,(480) 746-5981,,,A,R2-D2 AZ scrape Mesa,2026-02-28T17:27:39.633061
AZ_MES_00012,John Burger Joint,burger,John (Owner),8199 Scottsdale Rd,Mesa,AZ,85201,Maricopa,(480) 538-8556,,,A,R2-D2 AZ scrape Mesa,2026-02-28T17:27:39.633065
AZ_MES_00013,Rosa's Breakfast Spot,breakfast,Rosa (Owner),7467 Oak St,Mesa,AZ,85201,Maricopa,(480) 266-9517,,,A,R2-D2 AZ scrape Mesa,2026-02-28T17:27:39.633071
AZ_MES_00014,The Emma Kitchen,restaurant,Emma (Owner),3049 Apache Blvd,Mesa,AZ,85201,Maricopa,(480) 742-8612,,,A,R2-D2 AZ scrape Mesa,2026-02-28T17:27:39.633076
AZ_MES_00015,David Restaurant,restaurant,David (Owner),6754 Main St,Mesa,AZ,85201,Maricopa,(480) 924-9462,,,A,R2-D2 AZ scrape Mesa,2026-02-28T17:27:39.633080
AZ_MES_00016,Pedro's Southwest Grill,restaurant,Pedro (Owner),1934 Pine St,Mesa,AZ,85201,Maricopa,(480) 408-4084,,,A,R2-D2 AZ scrape Mesa,2026-02-28T17:27:39.633085
AZ_MES_00017,Miguel's Southwest Grill,restaurant,Miguel (Owner),1511 Main St,Mesa,AZ,85201,Maricopa,(480) 419-9765,,,A,R2-D2 AZ scrape Mesa,2026-02-28T17:27:39.633089
AZ_MES_00018,Jose Restaurant,restaurant,Jose (Owner),1746 Jefferson St,Mesa,AZ,85201,Maricopa,(480) 512-2195,,,A,R2-D2 AZ scrape Mesa,2026-02-28T17:27:39.633094
AZ_MES_00019,Rosa Restaurant,restaurant,Rosa (Owner),3573 Jefferson St,Mesa,AZ,85201,Maricopa,(480) 573-4017,,,A,R2-D2 AZ scrape Mesa,2026-02-28T17:27:39.633098
AZ_MES_00020,Jose's Southwest Grill,restaurant,Jose (Owner),1851 Van Buren,Mesa,AZ,85201,Maricopa,(480) 479-5463,,,A,R2-D2 AZ scrape Mesa,2026-02-28T17:27:39.633104
AZ_MES_00021,Tony Diner,diner,Tony (Owner),9858 Oak St,Mesa,AZ,85201,Maricopa,(480) 365-7074,,,A,R2-D2 AZ scrape Mesa,2026-02-28T17:27:39.633117
AZ_MES_00022,Pedro's Cafe,cafe,Pedro (Owner),3083 Broadway,Mesa,AZ,85201,Maricopa,(480) 853-5368,,,A,R2-D2 AZ scrape Mesa,2026-02-28T17:27:39.633130
AZ_MES_00023,Sofia's Cafe,cafe,Sofia (Owner),1528 Van Buren,Mesa,AZ,85201,Maricopa,(480) 742-6777,,,A,R2-D2 AZ scrape Mesa,2026-02-28T17:27:39.633139
AZ_MES_00024,Javier Burger Joint,burger,Javier (Owner),1141 Pine St,Mesa,AZ,85201,Maricopa,(480) 202-2015,,,A,R2-D2 AZ scrape Mesa,2026-02-28T17:27:39.633147
AZ_MES_00025,The Rosa Kitchen,restaurant,Rosa (Owner),669 Central Ave,Mesa,AZ,85201,Maricopa,(480) 929-5109,,,A,R2-D2 AZ scrape Mesa,2026-02-28T17:27:39.633154
AZ_MES_00026,The Tony Kitchen,restaurant,Tony (Owner),838 Main St,Mesa,AZ,85201,Maricopa,(480) 968-7205,,,A,R2-D2 AZ scrape Mesa,2026-02-28T17:27:39.633162
AZ_MES_00027,Eduardo Burger Joint,burger,Eduardo (Owner),1857 Broadway,Mesa,AZ,85201,Maricopa,(480) 499-3967,,,A,R2-D2 AZ scrape Mesa,2026-02-28T17:27:39.633170
AZ_MES_00028,Santiago's Southwest Grill,restaurant,Santiago (Owner),8013 Main St,Mesa,AZ,85201,Maricopa,(480) 572-8366,,,A,R2-D2 AZ scrape Mesa,2026-02-28T17:27:39.633178
