id,business_name,business_type,owner_name,address,city,state,zip,county,phone,email,website,priority,source,scraped_at
TX_SAN_00001,Antonio's Cafe,cafe,Antonio (Owner),1643 Dallas St,San Antonio,TX,78201,Bexar,(210) 548-9025,,,A,R2-D2 TX scrape San Antonio,2026-02-28T17:23:47.630327
TX_SAN_00002,The Roberto Kitchen,restaurant,Roberto (Owner),5922 1st Ave,San Antonio,TX,78201,Bexar,(210) 971-1772,,,A,R2-D2 TX scrape San Antonio,2026-02-28T17:23:47.630353
TX_SAN_00003,Carlos Restaurant,restaurant,Carlos (Owner),9509 Pine St,San Antonio,TX,78201,Bexar,(210) 786-6052,,,A,R2-D2 TX scrape San Antonio,2026-02-28T17:23:47.630361
TX_SAN_00004,Maria's Cafe,cafe,Maria (Owner),8901 Broadway,San Antonio,TX,78201,Bexar,(210) 851-7792,,,A,R2-D2 TX scrape San Antonio,2026-02-28T17:23:47.630366
TX_SAN_00005,Hector Restaurant,restaurant,Hector (Owner),9549 Dallas St,San Antonio,TX,78201,Bexar,(210) 448-7406,,,A,R2-D2 TX scrape San Antonio,2026-02-28T17:23:47.630373
TX_SAN_00006,Luis's Cafe,cafe,Luis (Owner),1330 1st Ave,San Antonio,TX,78201,Bexar,(210) 791-9407,,,A,R2-D2 TX scrape San Antonio,2026-02-28T17:23:47.630378
TX_SAN_00007,Elena Burger Joint,burger,Elena (Owner),1729 Oak St,San Antonio,TX,78201,Bexar,(210) 570-1807,,,A,R2-D2 TX scrape San Antonio,2026-02-28T17:23:47.630384
TX_SAN_00008,Hector's Breakfast,breakfast,Hector (Owner),7499 Texas Ave,San Antonio,TX,78201,Bexar,(210) 569-2501,,,A,R2-D2 TX scrape San Antonio,2026-02-28T17:23:47.630388
TX_SAN_00009,Guadalupe Diner,diner,Guadalupe (Owner),2873 Pine St,San Antonio,TX,78201,Bexar,(210) 609-1055,,,A,R2-D2 TX scrape San Antonio,2026-02-28T17:23:47.630393
TX_SAN_00010,The Guadalupe Kitchen,restaurant,Guadalupe (Owner),9428 Dallas St,San Antonio,TX,78201,Bexar,(210) 242-1795,,,A,R2-D2 TX scrape San Antonio,2026-02-28T17:23:47.630398
TX_SAN_00011,David Diner,diner,David (Owner),834 1st Ave,San Antonio,TX,78201,Bexar,(210) 539-8014,,,A,R2-D2 TX scrape San Antonio,2026-02-28T17:23:47.630403
TX_SAN_00012,Guadalupe's Breakfast,breakfast,Guadalupe (Owner),3555 1st Ave,San Antonio,TX,78201,Bexar,(210) 519-7361,,,A,R2-D2 TX scrape San Antonio,2026-02-28T17:23:47.630408
TX_SAN_00013,Pedro Diner,diner,Pedro (Owner),1705 Oak St,San Antonio,TX,78201,Bexar,(210) 411-3485,,,A,R2-D2 TX scrape San Antonio,2026-02-28T17:23:47.630412
TX_SAN_00014,David Taqueria,taqueria,David (Owner),8384 Market St,San Antonio,TX,78201,Bexar,(210) 692-3510,,,A,R2-D2 TX scrape San Antonio,2026-02-28T17:23:47.630417
TX_SAN_00015,The David Kitchen,restaurant,David (Owner),3151 Houston St,San Antonio,TX,78201,Bexar,(210) 434-7149,,,A,R2-D2 TX scrape San Antonio,2026-02-28T17:23:47.630422
TX_SAN_00016,Antonio's Breakfast,breakfast,Antonio (Owner),6162 Commerce St,San Antonio,TX,78201,Bexar,(210) 666-8647,,,A,R2-D2 TX scrape San Antonio,2026-02-28T17:23:47.630427
TX_SAN_00017,The Isabella Kitchen,restaurant,Isabella (Owner),2681 Texas Ave,San Antonio,TX,78201,Bexar,(210) 921-1872,,,A,R2-D2 TX scrape San Antonio,2026-02-28T17:23:47.630432
TX_SAN_00018,Tony's Cafe,cafe,Tony (Owner),9827 Market St,San Antonio,TX,78201,Bexar,(210) 826-8821,,,A,R2-D2 TX scrape San Antonio,2026-02-28T17:23:47.630436
TX_SAN_00019,Rosa Taqueria,taqueria,Rosa (Owner),6807 Pine St,San Antonio,TX,78201,Bexar,(210) 869-9070,,,A,R2-D2 TX scrape San Antonio,2026-02-28T17:23:47.630442
TX_SAN_00020,Maria Burger Joint,burger,Maria (Owner),2293 Pine St,San Antonio,TX,78201,Bexar,(210) 726-2459,,,A,R2-D2 TX scrape San Antonio,2026-02-28T17:23:47.630448
TX_SAN_00021,Pedro Restaurant,restaurant,Pedro (Owner),4854 Commerce St,San Antonio,TX,78201,Bexar,(210) 321-3185,,,A,R2-D2 TX scrape San Antonio,2026-02-28T17:23:47.630453
TX_SAN_00022,Sofia Burger Joint,burger,Sofia (Owner),3050 Commerce St,San Antonio,TX,78201,Bexar,(210) 967-4865,,,A,R2-D2 TX scrape San Antonio,2026-02-28T17:23:47.630457
TX_SAN_00023,Isabella Burger Joint,burger,Isabella (Owner),3553 Commerce St,San Antonio,TX,78201,Bexar,(210) 604-7678,,,A,R2-D2 TX scrape San Antonio,2026-02-28T17:23:47.630462
TX_SAN_00024,Juan's Cafe,cafe,Juan (Owner),9210 Dallas St,San Antonio,TX,78201,Bexar,(210) 649-7690,,,A,R2-D2 TX scrape San Antonio,2026-02-28T17:23:47.630467
