id,business_name,business_type,owner_name,address,city,state,zip,county,phone,email,website,priority,source,scraped_at
TX_HOU_00001,David's Cafe,cafe,David (Owner),5568 Commerce St,Houston,TX,77001,Harris,(713) 217-2575,,,A,R2-D2 TX scrape Houston,2026-02-28T17:23:46.612331
TX_HOU_00002,Juan Burger Joint,burger,Juan (Owner),4043 Pine St,Houston,TX,77001,Harris,(713) 424-1240,,,A,R2-D2 TX scrape Houston,2026-02-28T17:23:46.612366
TX_HOU_00003,Jose's Cafe,cafe,Jose (Owner),5681 Houston St,Houston,TX,77001,Harris,(713) 568-6987,,,A,R2-D2 TX scrape Houston,2026-02-28T17:23:46.612394
TX_HOU_00004,The Luis Kitchen,restaurant,Luis (Owner),6330 1st Ave,Houston,TX,77001,Harris,(713) 850-2575,,,A,R2-D2 TX scrape Houston,2026-02-28T17:23:46.612400
TX_HOU_00005,Luis Burger Joint,burger,Luis (Owner),3877 Market St,Houston,TX,77001,Harris,(713) 867-7941,,,A,R2-D2 TX scrape Houston,2026-02-28T17:23:46.612409
TX_HOU_00006,Maria's Cafe,cafe,Maria (Owner),2152 Main St,Houston,TX,77001,Harris,(713) 542-2653,,,A,R2-D2 TX scrape Houston,2026-02-28T17:23:46.612414
TX_HOU_00007,Elena Restaurant,restaurant,Elena (Owner),4646 Broadway,Houston,TX,77001,Harris,(713) 506-6922,,,A,R2-D2 TX scrape Houston,2026-02-28T17:23:46.612419
TX_HOU_00008,The Guadalupe Kitchen,restaurant,Guadalupe (Owner),6265 1st Ave,Houston,TX,77001,Harris,(713) 702-1243,,,A,R2-D2 TX scrape Houston,2026-02-28T17:23:46.612424
TX_HOU_00009,Juan Diner,diner,Juan (Owner),1376 Houston St,Houston,TX,77001,Harris,(713) 889-9164,,,A,R2-D2 TX scrape Houston,2026-02-28T17:23:46.612429
TX_HOU_00010,The Roberto Kitchen,restaurant,Roberto (Owner),2678 Broadway,Houston,TX,77001,Harris,(713) 943-1069,,,A,R2-D2 TX scrape Houston,2026-02-28T17:23:46.612434
TX_HOU_00011,The Guadalupe Kitchen,restaurant,Guadalupe (Owner),6371 Main St,Houston,TX,77001,Harris,(713) 446-4158,,,A,R2-D2 TX scrape Houston,2026-02-28T17:23:46.612442
TX_HOU_00012,Elena Restaurant,restaurant,Elena (Owner),8043 Texas Ave,Houston,TX,77001,Harris,(713) 619-7121,,,A,R2-D2 TX scrape Houston,2026-02-28T17:23:46.612447
TX_HOU_00013,Maria's Cafe,cafe,Maria (Owner),1606 Commerce St,Houston,TX,77001,Harris,(713) 298-1989,,,A,R2-D2 TX scrape Houston,2026-02-28T17:23:46.612454
TX_HOU_00014,Luis Diner,diner,Luis (Owner),7816 Pine St,Houston,TX,77001,Harris,(713) 500-4750,,,A,R2-D2 TX scrape Houston,2026-02-28T17:23:46.612459
TX_HOU_00015,The Emma Kitchen,restaurant,Emma (Owner),6156 Dallas St,Houston,TX,77001,Harris,(713) 371-6717,,,A,R2-D2 TX scrape Houston,2026-02-28T17:23:46.612464
TX_HOU_00016,Maria Diner,diner,Maria (Owner),880 Dallas St,Houston,TX,77001,Harris,(713) 701-8212,,,A,R2-D2 TX scrape Houston,2026-02-28T17:23:46.612468
TX_HOU_00017,Guadalupe's Cafe,cafe,Guadalupe (Owner),3165 Main St,Houston,TX,77001,Harris,(713) 992-1206,,,A,R2-D2 TX scrape Houston,2026-02-28T17:23:46.612473
TX_HOU_00018,Maria Burger Joint,burger,Maria (Owner),3017 Broadway,Houston,TX,77001,Harris,(713) 731-6546,,,A,R2-D2 TX scrape Houston,2026-02-28T17:23:46.612478
TX_HOU_00019,The Elena Kitchen,restaurant,Elena (Owner),3944 Commerce St,Houston,TX,77001,Harris,(713) 466-8224,,,A,R2-D2 TX scrape Houston,2026-02-28T17:23:46.612482
TX_HOU_00020,Miguel Taqueria,taqueria,Miguel (Owner),6196 Texas Ave,Houston,TX,77001,Harris,(713) 593-2844,,,A,R2-D2 TX scrape Houston,2026-02-28T17:23:46.612487
TX_HOU_00021,Rosa Burger Joint,burger,Rosa (Owner),1328 Main St,Houston,TX,77001,Harris,(713) 903-9388,,,A,R2-D2 TX scrape Houston,2026-02-28T17:23:46.612496
TX_HOU_00022,Rosa's Cafe,cafe,Rosa (Owner),3942 Oak St,Houston,TX,77001,Harris,(713) 845-2568,,,A,R2-D2 TX scrape Houston,2026-02-28T17:23:46.612504
